StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,BFIS_1,BFIS_2,BFIS_3,BFIS_4,BFIS_5,BFIS_HP45,BFIS_6,BFIS_7,BFIS_8,BFIS_9,BFIS_10,BFIS_HP46,BFIS_11,BFIS_12,BFIS_13,BFIS_14,BFIS_15,BFIS_HP47,BFIS_16,BFIS_17,BFIS_18,BFIS_19,BFIS_20,BFIS_HP48,BFIS_21,BFIS_22,BFIS_23,BFIS_24,BFIS_25,ATT_CHECK_4,BFIS_HP49,BFIS_26,BFIS_27,BFIS_28,BFIS_29,BFIS_30,BFIS_HP50,BFIS_31,BFIS_32,BFIS_33,BFIS_34,BFIS_35,BFIS_HP51,BFIS_36,BFIS_37,BFIS_38,BFIS_39,BFIS_40,BFIS_HP52,BFIS_41,BFIS_42,BFIS_43,BFIS_44,BFIS_45,BFIS_46,BFIS_47,BFIS_48,BFIS_49,BFIS_50,BFIS_51,BFIS_52,BFIS_53,BFIS_54,BFIS_55,BFIS_56,BFIS_57,BFIS_58,BFIS_59,BFIS_60,SAddItem_1,SAddItem_2,SAddItem_3,SAddItem_4,SAddItem_5,SAddItem_6,SAddItem_7,SAddItem_8,SAddItem_9,SAddItem_10,SBI_1,SBI_2,SBI_3,SBI_4,SBI_5,SBI_6,SBI_7,SBI_8,SBI_9,SBI_10,SBI_11,SBI_12,SBI_13,SBI_14,SBI_15,SBI_16,SBI_17,SBI_18,SBI_19,SBI_20,SBI_21,SBI_22,SBI_23,SBI_24,SBI_25,SBI_26,SBI_27,SBI_28,SBI_29,SBI_30,ATT_CHECK_2,SBI_31,SBI_32,SBI_33,SBI_34,SBI_35,SBI_36,SBI_37,SBI_38,SBI_39,SBI_40,SBI_41,SBI_42,SBI_43,SBI_44,SBI_45,SBI_46,SUBJ_SES,ID
5/29/17 21:10,5/29/17 21:21,0,100,676,1,5/29/17 21:21,R_6huE2LNHCFnLBVn,,,,,anonymous,EN,2,3,3,3,4,3,3,3,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,2,3,4,3,2,2,5,5,4,3,3,4,2,3,3,4,3,4,3,2,3,3,4,1,2,3,2,3,2,1,3,3,3,3,3,4,3,3,4,5,4,3,3,1,3,3,3,5,3,2,2,2,2,3,2,1,3,5,3,2,2,3,2,3,3,3,1,1,2,4,3,1,5,2,2,1,5,2,1,2,3,4,2,2,2,5,2,2,3,2,1,4,1,5,2,1,4,8085
5/29/17 22:27,5/29/17 22:43,0,100,966,1,5/29/17 22:43,R_2PngvSip1XfzIjj,,,,,anonymous,EN,4,4,2,5,2,1,4,5,1,4,4,2,1,2,5,1,3,2,4,2,4,4,5,2,4,1,2,5,2,4,1,1,2,1,5,1,5,4,4,4,1,4,4,2,2,5,1,4,2,4,2,5,5,1,2,2,1,4,2,2,4,5,1,3,3,2,2,1,3,4,4,2,2,2,3,5,5,5,5,4,3,5,2,5,3,2,4,2,4,2,2,5,4,4,2,5,1,2,1,6,2,5,2,3,4,2,2,4,2,2,4,3,4,2,2,3,4,2,3,2,2,2,2,2,4,2,6,9233
5/30/17 15:22,5/30/17 15:42,0,100,1217,1,5/30/17 15:42,R_3t5cjuzTpvR9Ds5,,,,,anonymous,EN,2,5,1,2,1,1,2,5,2,4,4,2,2,2,4,4,4,1,5,2,4,4,5,2,2,1,4,2,2,4,2,1,4,1,4,1,4,5,5,5,5,5,4,4,2,2,4,5,5,4,2,4,4,1,2,1,2,1,1,4,5,4,4,2,4,5,1,2,4,2,4,1,4,1,4,2,5,4,4,2,4,6,2,4,3,2,2,5,4,2,5,4,5,2,5,4,2,1,2,5,1,2,3,4,3,3,3,4,2,2,3,1,4,3,2,4,3,1,4,3,5,2,2,4,4,3,6,9295
5/30/17 20:03,5/30/17 20:24,0,100,1277,1,5/30/17 20:24,R_pM2roDR4D9q9KeZ,,,,,anonymous,EN,5,5,2,4,3,3,2,5,3,4,5,3,2,2,4,2,4,2,4,4,3,2,3,2,4,1,4,5,2,4,1,2,4,1,5,2,5,4,4,3,2,4,4,2,2,4,3,4,3,5,2,5,4,1,4,3,1,2,3,3,5,5,2,2,4,5,3,1,3,4,4,1,2,2,4,5,5,5,5,3,4,5,2,4,4,2,5,1,4,2,4,4,4,3,3,5,1,1,2,6,2,4,3,4,3,3,3,3,2,2,4,2,3,1,3,2,5,2,4,3,3,1,2,1,4,2,6,7681
5/31/17 12:15,5/31/17 12:36,0,100,1233,1,5/31/17 12:36,R_3pmqosj3Az9jIJp,,,,,anonymous,EN,4,5,2,3,4,1,3,5,3,3,5,4,2,3,5,3,4,2,3,5,5,2,2,1,3,1,1,3,2,4,1,3,4,1,3,4,4,4,5,5,5,4,4,3,1,5,3,4,5,3,4,5,4,2,4,1,1,3,2,2,5,5,3,2,4,3,1,2,3,1,5,1,2,1,2,4,4,4,4,3,4,6,2,6,2,3,6,3,5,2,4,5,6,4,3,5,1,2,2,6,2,5,5,6,4,4,3,6,2,2,5,3,4,5,2,3,5,4,4,3,1,1,2,2,5,2,6,3885
6/1/17 9:53,6/1/17 10:12,0,100,1128,1,6/1/17 10:12,R_PAGTufkzSit9Bip,,,,,anonymous,EN,4,5,2,2,1,3,2,4,4,2,4,4,1,3,4,3,4,2,3,2,4,4,5,3,3,3,4,3,2,4,1,3,3,3,2,1,2,4,3,4,3,4,2,2,3,3,3,4,3,3,2,4,2,1,3,2,2,2,3,3,4,4,5,2,3,3,3,3,4,3,4,2,3,3,3,4,4,4,4,1,3,4,2,5,3,2,5,2,4,3,3,3,5,3,3,4,2,1,2,5,2,3,1,5,2,3,3,4,2,2,5,3,1,3,2,3,4,3,3,2,2,2,2,3,4,3,6,3
6/1/17 14:05,6/1/17 14:14,0,100,543,1,6/1/17 14:14,R_sI2MeJh2ruieaad,,,,,anonymous,EN,4,5,3,5,1,2,1,5,3,4,5,3,1,2,4,2,3,1,5,1,4,2,4,1,3,1,2,4,2,4,1,2,5,2,4,2,4,4,5,4,2,5,3,3,1,4,2,4,5,4,1,4,4,2,2,1,1,4,3,4,5,5,1,2,4,5,4,2,4,4,4,2,3,2,4,4,4,5,5,4,5,5,2,5,4,3,4,3,5,2,4,4,3,4,4,5,1,1,2,5,1,4,2,5,1,5,2,6,4,2,4,3,4,3,3,2,5,1,4,2,4,1,2,2,5,3,8,3565
6/1/17 16:57,6/1/17 17:27,0,100,1785,1,6/1/17 17:27,R_3CAUSrDBfIIaV6u,,,,,anonymous,EN,4,4,4,1,4,3,5,4,2,4,5,2,2,3,4,2,4,3,2,2,2,4,4,,4,2,2,5,1,4,1,2,3,2,2,2,5,3,4,2,2,3,4,2,3,4,2,3,3,4,4,4,3,3,4,4,1,3,3,2,4,4,2,3,4,2,2,4,4,4,4,2,3,4,3,5,5,5,5,5,3,1,2,4,3,3,6,1,5,5,3,4,5,6,2,4,4,4,2,6,5,5,2,5,5,5,2,5,1,2,5,2,5,5,4,1,2,3,5,2,5,1,4,2,5,5,3,87
6/1/17 19:30,6/1/17 19:39,0,100,494,1,6/1/17 19:39,R_2UXfBxRnx2XwkTu,,,,,anonymous,EN,3,3,2,4,3,4,3,4,3,4,3,3,3,3,3,2,4,2,4,3,4,4,3,3,3,4,3,4,2,4,2,2,4,4,4,3,3,4,4,4,3,5,3,3,3,4,3,4,3,3,4,3,4,2,3,2,2,3,2,2,3,4,2,2,3,2,4,2,4,4,4,3,2,3,5,5,4,4,4,2,3,3,3,3,2,2,5,3,4,3,3,3,4,4,2,4,2,4,3,3,2,4,3,3,3,3,2,3,2,2,3,3,3,2,2,3,4,2,3,2,3,3,2,3,3,3,8,3627
6/3/17 22:14,6/3/17 22:24,0,100,593,1,6/3/17 22:24,R_2uysUzntdHrHpkd,,,,,anonymous,EN,2,3,4,1,4,1,4,4,4,2,4,4,4,5,4,5,4,1,5,4,4,5,4,3,3,4,4,3,3,4,2,5,3,3,2,3,5,5,3,3,5,4,4,3,5,3,4,4,3,1,5,4,2,4,3,5,2,1,3,3,3,3,5,3,1,3,4,5,4,1,2,3,4,1,3,2,2,4,1,1,6,5,4,3,1,4,6,1,1,3,5,1,6,1,5,3,1,1,1,3,1,1,2,1,1,3,2,1,2,2,1,3,1,2,1,6,2,3,2,6,1,3,1,6,1,2,5,3382
6/4/17 12:43,6/4/17 13:02,0,100,1170,1,6/4/17 13:02,R_2YL3fsypYooHldW,,,,,anonymous,EN,5,4,2,4,1,4,3,4,4,3,5,5,1,4,4,2,5,4,2,5,5,4,5,2,5,4,2,4,1,4,1,2,4,2,4,1,2,4,4,5,2,5,3,2,4,5,1,5,2,4,4,4,5,2,3,2,2,2,2,2,5,3,1,1,5,3,4,1,4,3,5,5,2,5,3,4,4,4,4,5,4,5,2,5,2,4,5,5,5,2,3,3,6,3,4,5,3,5,3,6,4,3,2,3,2,6,4,5,2,2,2,5,4,5,5,4,5,2,4,3,2,4,5,4,3,3,8,6901
6/4/17 18:26,6/4/17 18:37,0,100,695,1,6/4/17 18:37,R_3fjYg93XALgKzTs,,,,,anonymous,EN,2,5,4,2,1,2,2,5,4,2,5,1,4,2,5,4,5,1,4,1,2,5,5,1,2,4,2,2,1,4,1,2,4,2,2,1,5,5,5,2,5,5,4,2,1,4,5,5,3,2,2,4,2,1,2,1,1,1,1,2,5,4,5,2,2,4,1,4,5,2,3,1,2,2,2,2,3,2,3,3,3,5,2,3,3,3,5,3,5,3,5,3,5,4,3,5,1,3,2,3,3,3,2,6,4,3,2,4,4,2,4,2,3,4,3,2,4,2,4,3,3,2,3,2,3,3,5,2793
6/4/17 20:32,6/4/17 20:52,0,100,1192,1,6/4/17 20:52,R_31R60iEcrN8Dm7n,,,,,anonymous,EN,4,4,3,2,5,4,3,5,3,3,4,2,3,4,2,3,2,4,4,2,4,4,2,2,3,2,5,3,4,2,1,3,4,4,2,4,4,4,4,4,4,2,4,4,1,3,4,2,2,2,4,3,3,3,3,2,2,2,4,4,4,5,3,4,3,4,2,4,3,3,3,2,2,2,3,5,4,4,4,2,5,3,2,4,3,4,5,2,3,4,3,3,5,5,4,4,3,4,4,3,4,4,4,4,4,5,4,4,3,2,4,2,3,4,5,2,4,2,3,5,5,3,2,3,4,4,8,8908
6/4/17 21:23,6/4/17 21:36,0,100,773,1,6/4/17 21:36,R_2rSX1aW33hDScpk,,,,,anonymous,EN,5,5,4,5,4,1,3,5,4,5,5,4,1,1,5,1,3,1,4,1,3,2,3,1,2,1,1,5,4,4,1,1,5,2,4,3,5,5,5,2,4,3,5,1,3,4,1,3,3,5,1,5,5,1,4,1,1,2,3,2,5,5,1,4,5,5,2,2,4,5,5,3,3,1,5,5,5,5,5,2,5,6,1,4,6,1,4,1,4,2,2,6,6,1,6,6,1,1,1,6,1,6,4,6,3,1,6,6,1,2,6,1,1,6,1,1,6,1,5,5,3,1,1,3,6,2,5,3973
6/5/17 22:08,6/5/17 22:15,0,100,405,1,6/5/17 22:15,R_3EnAMlpqBLWewvk,,,,,anonymous,EN,5,5,2,1,2,1,5,5,2,5,5,1,1,4,4,4,2,1,4,2,4,4,4,1,4,2,4,2,1,4,1,4,4,4,2,1,2,4,4,2,4,5,2,4,2,5,4,5,2,4,4,5,4,2,4,4,1,2,2,2,4,4,4,2,4,1,4,4,4,4,5,1,4,1,4,4,4,5,4,1,2,5,1,5,2,1,6,2,5,2,3,4,4,4,2,4,1,1,1,4,1,4,2,3,3,1,3,3,1,2,3,2,3,2,2,2,4,1,4,1,1,1,1,2,3,1,8,7417
6/5/17 22:02,6/5/17 22:34,0,100,1920,1,6/5/17 22:34,R_2UgQ6wyFw4yUIWm,,,,,anonymous,EN,2,5,1,4,1,1,1,5,2,2,4,2,4,1,5,1,4,1,5,5,5,1,4,2,1,1,2,1,4,4,1,1,4,2,3,4,5,5,5,5,4,5,5,4,1,5,5,5,5,2,4,5,5,2,2,1,1,2,5,5,5,4,4,4,4,5,1,1,3,1,1,1,1,1,1,2,3,5,5,1,5,5,1,6,5,1,2,4,3,1,5,4,1,2,4,4,1,1,1,5,1,2,1,3,1,1,2,3,2,2,3,3,1,1,2,2,5,1,4,2,1,1,1,1,4,1,4,5651
6/5/17 22:38,6/5/17 22:56,0,100,1080,1,6/5/17 22:56,R_2BsT6AUQ4vRk1ze,,,,,anonymous,EN,2,4,2,2,4,3,2,5,3,2,4,2,3,4,3,2,2,3,4,2,4,4,2,2,2,2,4,3,3,4,1,2,3,2,3,4,5,4,4,4,4,2,4,3,2,3,4,3,2,3,4,3,2,3,2,4,2,2,5,3,5,5,4,3,2,2,2,4,2,3,4,2,2,2,2,3,3,4,3,1,1,3,1,3,3,1,4,2,3,3,2,3,5,1,3,3,1,1,2,4,1,4,2,3,3,3,2,3,2,2,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,6654
6/6/17 0:17,6/6/17 0:26,0,100,490,1,6/6/17 0:26,R_9TRU3x6tQP8R1KN,,,,,anonymous,EN,2,3,4,1,4,1,4,4,4,1,4,4,4,5,4,5,3,1,5,3,3,5,3,3,3,4,3,2,4,4,2,5,3,3,1,3,3,5,3,2,5,3,4,3,4,4,5,4,3,1,3,4,1,3,4,4,3,1,2,4,4,4,5,3,1,1,4,5,3,1,1,3,4,1,3,2,2,4,1,2,3,3,1,2,1,3,5,1,3,4,6,3,6,1,6,3,1,1,4,4,1,2,1,3,3,2,6,3,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3382
6/6/17 9:45,6/6/17 10:03,0,100,1028,1,6/6/17 10:03,R_2AZLksSVZpqbiGV,,,,,anonymous,EN,5,5,4,5,5,2,2,5,4,5,3,2,2,2,4,2,2,1,2,5,2,4,4,3,2,2,4,4,2,4,1,4,5,3,5,3,4,2,5,2,2,5,4,4,2,3,1,4,2,4,3,4,4,2,4,1,3,4,4,4,5,3,1,2,4,5,4,1,4,4,4,2,3,3,3,5,4,5,4,4,3,4,3,5,4,3,3,4,5,2,3,4,6,2,5,5,3,4,5,6,4,3,2,5,5,4,3,3,4,2,4,3,4,3,3,3,5,3,4,4,2,2,2,3,5,4,6,2287
6/7/17 10:55,6/7/17 11:06,0,100,690,1,6/7/17 11:06,R_1djkGkrZSVTW445,,,,,anonymous,EN,3,4,4,2,3,2,3,5,4,4,4,3,2,2,4,2,4,2,4,2,3,4,5,2,3,2,4,4,2,4,2,3,4,2,4,3,4,4,3,3,4,5,4,3,2,4,3,4,3,2,2,5,4,1,3,2,2,2,2,3,4,4,2,2,3,4,4,2,4,3,3,2,3,2,3,4,3,4,3,2,3,5,2,4,3,1,4,3,4,2,3,3,4,4,3,4,2,3,3,4,2,4,3,4,3,3,3,4,2,2,3,3,4,2,3,3,4,2,4,3,3,2,3,2,3,2,9,6844
5/31/17 11:00,5/31/17 11:12,0,1,710,0,6/7/17 11:14,R_smMTqv8cbZjbi4p,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088
6/7/17 15:57,6/7/17 16:04,0,100,427,1,6/7/17 16:04,R_3nSjdALHziA37Zw,,,,,anonymous,EN,4,4,5,4,2,4,5,4,2,5,5,4,2,4,4,3,4,1,4,2,2,5,5,2,5,4,4,5,2,4,1,1,5,4,4,1,2,4,2,3,4,5,2,2,4,5,4,5,2,5,4,3,2,2,2,4,2,2,2,4,4,4,4,1,4,4,4,2,4,4,5,4,4,4,5,4,5,5,5,2,2,6,2,4,5,2,4,6,5,3,6,5,5,4,4,4,2,2,4,6,2,5,5,4,4,4,4,4,2,2,5,4,4,2,3,5,5,2,4,4,5,4,4,4,5,4,8,7232
6/7/17 15:37,6/7/17 16:53,0,100,4576,1,6/7/17 16:53,R_bsy38LP4zAWz1ap,,,,,anonymous,EN,5,5,5,3,3,2,2,5,4,4,4,2,1,1,5,2,3,3,2,5,4,4,4,3,3,2,5,4,4,4,1,3,5,4,4,2,4,3,5,2,5,4,4,4,1,4,1,4,4,4,4,5,4,2,4,2,4,2,3,4,5,3,1,3,4,5,4,5,4,4,4,2,4,4,3,5,5,5,4,4,2,6,2,4,3,2,5,4,5,3,3,4,6,5,3,5,2,2,3,6,2,4,1,4,3,3,4,4,2,2,4,2,4,4,3,3,4,3,4,3,3,3,4,3,4,3,7,1228
6/7/17 16:50,6/7/17 17:02,0,100,704,1,6/7/17 17:02,R_WCFLfoDftvvQ5Fv,,,,,anonymous,EN,2,5,3,2,4,3,2,5,4,4,4,2,2,3,4,3,4,1,5,1,4,4,3,2,2,3,4,3,3,4,1,2,5,2,4,3,5,4,4,3,4,3,4,3,2,4,3,4,3,3,3,4,4,2,2,3,1,2,3,4,4,3,3,3,3,3,2,2,3,3,4,1,1,1,3,4,4,4,4,3,4,5,2,4,4,3,3,3,4,2,3,4,5,3,3,4,2,2,3,6,2,3,2,4,2,3,2,4,2,2,4,3,3,3,3,2,3,2,4,3,3,2,2,2,3,3,7,7705
6/7/17 17:18,6/7/17 17:29,0,100,681,1,6/7/17 17:29,R_1FCWQwsX5Qv9ueb,,,,,anonymous,EN,2,5,4,5,2,1,1,5,4,5,5,4,1,1,5,1,3,1,4,1,1,1,5,2,1,1,4,4,1,4,1,4,5,2,5,1,5,5,5,2,1,5,4,2,1,3,1,4,4,2,1,5,4,1,2,1,2,5,2,4,5,2,1,4,2,5,4,1,4,4,4,1,4,1,2,5,5,5,5,5,6,6,2,5,4,1,5,4,5,1,4,4,3,3,3,6,1,3,2,6,1,4,4,6,2,3,4,6,1,2,2,2,6,1,1,3,6,1,3,2,5,1,3,2,5,1,6,3743
6/7/17 20:23,6/7/17 20:38,0,100,869,1,6/7/17 20:38,R_3J8WZjUFq4UlKh4,,,,,anonymous,EN,4,5,4,2,2,1,4,5,4,5,4,4,1,1,5,2,4,4,4,4,3,4,5,1,4,1,4,4,2,4,1,2,4,3,2,4,2,4,1,3,4,4,3,3,1,4,3,4,2,1,2,5,2,2,4,1,1,1,1,2,5,4,3,2,3,4,2,4,4,3,2,1,1,1,3,5,4,5,5,3,4,5,4,6,3,3,5,2,3,3,2,4,3,1,3,4,2,1,1,5,2,4,6,3,3,2,4,2,1,2,4,1,4,4,2,3,5,2,2,1,1,1,1,2,1,3,5,5299
6/8/17 3:43,6/8/17 3:53,0,100,585,1,6/8/17 3:53,R_2wBSBX9GqIziN3J,,,,,anonymous,EN,5,5,3,4,1,3,4,4,3,4,5,5,1,3,4,4,5,3,2,1,3,3,5,1,3,1,4,3,2,4,2,2,3,3,3,1,3,4,5,2,3,5,2,3,3,3,4,5,3,5,3,4,4,1,3,2,3,3,2,3,5,3,4,1,5,5,5,3,5,4,5,3,3,4,5,5,5,4,4,2,3,6,3,4,3,3,4,2,4,3,4,6,3,4,3,5,3,3,4,6,1,5,2,6,3,3,3,5,2,2,3,2,4,4,3,3,4,3,4,2,3,3,2,3,4,2,7,6142
6/8/17 7:56,6/8/17 8:31,0,100,2107,1,6/8/17 8:31,R_2P7lWit7yXdgZbN,,,,,anonymous,EN,4,4,4,4,3,4,2,4,5,5,4,4,2,3,4,2,4,2,1,4,2,4,5,3,4,4,2,5,2,4,2,4,5,4,4,5,4,4,4,1,5,5,4,4,4,4,5,5,4,4,5,4,4,1,5,4,2,4,1,2,4,4,4,2,4,3,4,2,4,4,4,4,2,3,2,4,3,4,3,4,3,4,3,4,4,4,4,3,4,4,3,4,5,6,3,5,3,2,4,6,3,4,3,4,5,3,5,3,3,2,5,3,5,4,4,4,4,4,3,3,3,3,4,2,4,4,9,804
6/8/17 14:57,6/8/17 15:13,0,100,924,1,6/8/17 15:13,R_2aDh26bhmmJNoMT,,,,,anonymous,EN,4,5,1,2,2,1,2,5,2,2,4,2,1,2,5,2,4,1,4,5,4,2,4,1,3,2,4,4,2,4,1,1,4,1,3,2,5,4,5,5,4,4,4,2,1,4,1,4,4,3,2,5,4,2,4,1,1,2,4,4,5,5,1,2,4,4,2,2,3,2,4,1,2,1,3,5,5,5,5,3,3,5,2,5,4,2,6,3,4,3,3,4,3,3,3,5,1,2,3,5,2,5,2,5,4,3,3,6,2,2,3,2,3,2,3,3,5,2,4,3,3,2,2,2,4,3,7,3656
6/8/17 18:37,6/8/17 18:52,0,100,894,1,6/8/17 18:52,R_1kY32ibjS27MSv7,,,,,anonymous,EN,5,5,5,4,2,2,1,4,4,1,4,5,1,3,4,5,4,4,3,1,2,5,5,4,3,2,5,4,1,4,1,1,5,5,2,1,2,4,2,4,4,5,2,1,4,4,4,4,2,4,4,3,2,2,5,1,2,2,1,4,4,2,4,1,4,3,5,5,4,4,5,4,5,4,5,5,4,2,4,3,5,6,3,6,3,4,5,4,5,5,4,3,6,4,3,5,2,1,3,6,3,4,1,6,3,3,5,6,3,2,3,3,5,2,2,3,4,3,4,3,3,3,2,4,4,2,7,6982
6/8/17 18:54,6/8/17 19:26,0,100,1927,1,6/8/17 19:26,R_3exLqypWrXJavza,,,,,anonymous,EN,4,5,3,4,3,4,2,5,3,4,5,3,2,1,4,3,4,1,2,2,4,2,3,2,4,1,4,3,3,4,1,1,5,3,4,2,4,3,4,4,4,4,3,2,2,4,4,4,4,3,2,4,4,1,4,2,2,2,4,5,5,2,4,2,4,5,4,2,5,2,4,1,2,1,3,4,5,5,4,3,5,5,2,4,4,5,5,4,5,2,4,5,6,5,5,5,1,4,5,6,2,4,5,6,2,2,4,2,1,2,5,2,4,2,3,5,5,2,4,2,2,4,4,4,5,3,8,8838
6/8/17 20:34,6/8/17 20:52,0,100,1084,1,6/8/17 20:52,R_1n2CPbF9OlEGh2s,,,,,anonymous,EN,3,4,5,2,3,4,3,5,5,3,5,4,3,4,1,5,4,4,4,5,2,4,4,3,3,3,4,4,2,4,2,4,4,4,2,2,4,4,4,1,2,4,2,1,2,2,4,4,2,2,3,2,2,1,4,4,3,2,1,2,4,2,5,1,3,3,4,4,4,4,2,4,5,3,4,5,4,4,4,2,5,3,4,5,3,2,5,2,5,3,4,3,4,1,3,3,2,2,2,6,3,3,3,3,4,3,3,4,2,2,3,2,3,3,3,2,6,3,4,3,3,4,2,2,5,3,5,3665
6/8/17 21:02,6/8/17 21:17,0,100,895,1,6/8/17 21:17,R_2t4oQdTONWqyXjJ,,,,,anonymous,EN,5,4,2,5,1,4,2,5,4,4,5,4,1,2,4,2,5,2,2,2,4,2,5,2,4,1,4,5,2,4,1,2,3,2,4,1,5,4,4,4,2,5,4,4,1,4,1,4,2,4,4,4,5,1,4,3,1,4,2,4,5,2,1,1,4,2,2,1,5,4,4,2,4,4,4,5,5,5,5,2,5,5,2,6,5,2,4,5,4,1,3,4,5,5,4,4,1,2,4,6,2,3,2,5,2,3,4,4,3,2,3,3,3,3,4,4,5,3,4,3,4,1,4,3,5,2,7,824
6/9/17 19:43,6/9/17 19:50,0,100,390,1,6/9/17 19:50,R_2q8BTN6dEEnOM7m,,,,,anonymous,EN,5,4,4,2,4,2,5,5,2,4,4,2,2,2,4,4,4,2,2,2,4,4,1,2,5,3,1,5,2,4,2,2,2,4,5,2,3,2,2,1,5,4,4,2,4,5,1,5,2,4,4,4,4,2,5,4,4,5,5,1,5,4,1,2,4,4,4,2,4,5,5,2,4,4,4,5,5,5,5,2,2,5,2,5,5,5,5,2,5,5,5,3,5,5,2,2,2,3,3,5,2,4,2,4,4,4,3,3,3,2,4,2,5,3,4,2,4,2,4,5,5,4,4,4,5,3,7,5773
6/4/17 3:21,6/4/17 3:21,0,1,10,0,6/11/17 3:21,R_1Io8iI0yFNWgg5p,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/17 21:27,6/4/17 21:28,0,1,61,0,6/11/17 21:28,R_10vbL8y65iiGWod,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/17 14:14,6/7/17 15:37,0,1,4973,0,6/14/17 15:41,R_qKHPUXESUOwY3Pb,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228
6/8/17 3:54,6/8/17 3:54,0,1,19,0,6/15/17 3:55,R_1mIvQ6qcVnFPDec,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/17 14:56,6/8/17 14:57,0,1,60,0,6/15/17 14:57,R_3EbCAZt5X4uap4Y,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/17 0:33,7/25/17 0:51,0,100,1070,1,7/25/17 0:51,R_3PBzZqR38xbkB1f,,,,,anonymous,EN,5,5,4,5,5,3,3,5,4,2,4,4,2,2,3,1,4,3,2,5,5,3,4,2,3,1,1,5,2,4,1,2,5,3,4,4,3,4,5,5,4,5,4,3,3,4,1,3,3,4,2,5,5,2,4,4,1,4,2,2,4,5,1,4,4,4,1,3,5,4,5,4,4,3,4,5,5,5,5,3,2,5,3,6,2,1,6,2,2,2,4,4,4,3,2,3,2,1,3,6,2,6,6,5,2,4,2,4,1,2,4,2,4,3,2,1,4,1,4,1,1,1,3,1,4,2,9,2976
9/27/17 10:49,9/27/17 10:58,0,100,567,1,9/27/17 10:58,R_DwqGlhDWHVts0UN,,,,,anonymous,EN,1,5,1,1,3,5,2,5,1,4,4,1,2,2,5,4,2,1,5,1,5,5,1,1,4,1,2,4,4,4,1,1,5,2,2,5,5,5,5,5,5,4,5,5,4,5,2,5,5,2,4,5,2,5,1,4,1,1,5,4,5,5,1,5,2,2,1,2,1,2,4,4,1,2,4,4,4,5,4,1,6,5,1,4,5,3,3,5,4,2,5,4,5,2,5,4,1,1,2,5,1,2,5,4,2,1,5,5,1,2,5,4,1,1,1,5,6,1,2,4,5,1,1,5,5,3,6,949
9/28/17 0:28,9/28/17 0:40,0,100,764,1,9/28/17 0:40,R_3r2lAB9cxrOZcV4,,,,,anonymous,EN,4,4,1,4,5,3,4,5,3,3,5,4,3,1,5,4,4,4,4,3,5,3,5,1,3,2,5,5,1,4,1,1,5,2,5,4,5,5,5,5,4,5,5,3,1,5,5,5,2,4,4,5,5,2,3,4,1,2,3,3,5,5,2,5,4,4,1,1,4,5,1,4,1,2,4,5,5,5,5,1,5,6,1,3,3,3,5,3,3,4,6,5,4,4,1,5,3,1,3,6,1,5,3,1,2,3,4,4,6,2,4,3,4,1,2,4,3,1,5,5,3,4,3,5,1,1,8,4650
